7.84698,0.033715
3.04331,-5.2077
7.84698,0.0339408
3.0703,-5.29582
2.74452,5.31623
-1.6692,0.00811071
7.84888,0.041066
3.12441,-5.48415
-1.6692,0.00811062
7.8538,0.0554098
3.17885,-5.68101
-1.69362,0.0231963
7.85777,0.0650145
-2.77733e-08,-1.03141e-06
7.77749,-0.0484466
2.71275,5.29586
-1.72546,0.0943005
2.72923,5.32505
-1.76089,0.15711
-1.78047,0.190318
7.70626,-0.100629
-1.82156,0.25867
7.73178,-0.108579
2.47477,4.93465
-1.86493,0.329376
7.74822,-0.113269
2.4872,4.92687
-1.88712,0.365255
7.78709,-0.123674
-2.13145e-07,-1.98917e-06
-2.13145e-07,-1.98917e-06
7.82842,-0.134531
7.84962,-0.140101
7.89248,-0.151389
2.02964,4.47779
2.02964,4.47779
-3.51803e-07,-2.54676e-06
2.06682,4.4942
2.10434,4.52577
1.40244,3.7678
6.31617,0.847578
-5.98843e-07,-3.59493e-06
6.33189,0.855461
6.37802,0.875668
6.43768,0.89332
0.969801,3.27846
6.47048,0.900938
6.54021,0.914739
6.6135,0.927321
0.594736,3.05064
0.0687586,-1.73761
6.6506,0.933429
0.0687584,-1.73761
6.72524,0.945493
0.213218,-1.88708
0.176581,2.44036
5.49561,-2.46682
5.49561,-2.46682
5.49257,-2.46465
5.46778,-2.46324
5.40396,-2.48484
-0.243726,1.89396
5.37024,-2.49729
4.89018,2.1079
5.30066,-2.52375
5.22934,-2.55145
-0.431178,1.55081
5.19334,-2.56554
-0.45696,1.45758
5.12005,-2.59464
-0.533861,1.3136
-0.613456,1.19048
-1.29469e-06,-7.16592e-06
-0.637938,1.0939
-0.684522,0.885954
4.55978,2.57906
-0.728577,0.664988
4.58133,2.64753
-0.749983,0.552009
4.60207,2.68361
-0.79186,0.322963
6.85838,-1.19046
-1.5021e-06,-7.81543e-06
-0.832731,0.0910614
7.06876,-1.07079
-0.859582,-0.0645077
7.21213,-0.989748
-0.893077,-0.259191
7.39252,-0.887964
-1.61613e-06,-8.27842e-06
2.54711,-4.77519
2.604,-4.87514
-1.88277e-06,-9.38926e-06
3.33702,4.54902
3.33688,4.54938
3.35413,4.56546
3.04835,4.46929
3.52344,3.88142
3.06161,4.48375
3.08846,4.52362
3.52561,3.871
3.12473,4.59164
3.52483,3.84042
3.14407,4.63297
3.53,3.81714
3.18189,4.72705
3.54603,3.75967
3.21932,4.83229
3.56801,3.6918
3.57987,3.65772
-2.17049e-06,-1.08226e-05
3.50432,-3.86517
3.6044,3.59111
3.63121,3.52114
3.52046,-3.84516
3.64553,3.48523
6.76599,0.658226
3.69512,-3.65268
2.07442,3.86683
6.76364,0.657439
3.12413,4.23204
6.79857,0.654703
3.45822,4.34759
6.82847,0.650816
3.18115,4.22506
6.90133,0.637789
4.21604,-3.29973
3.49839,4.3249
6.97808,0.621792
3.65746,4.37504
7.01842,0.612844
-0.0340342,-1.66024
3.97583,4.47541
7.10034,0.594039
-0.0340345,-1.66024
6.28616,1.18295
1.65372,3.56451
4.29439,4.57587
7.18474,0.573392
-0.037846,-1.6274
4.38223,-3.19751
1.66526,3.59022
4.45378,4.62615
7.22752,0.562618
-0.0437456,-1.60075
1.69188,3.6516
0.216648,-1.92095
-2.50787e-06,-1.24683e-05
-2.50787e-06,-1.24683e-05
1.18776,3.2099
6.18438,1.37113
2.44438,3.81112
6.21276,1.36881
2.45224,3.82018
6.27895,1.36015
2.47432,3.84538
0.88784,2.79028
6.35173,1.34805
1.95778,3.44255
6.3893,1.34129
1.95884,3.44714
4.91825,-2.64595
6.46565,1.32709
1.96199,3.45679
-2.69911e-06,-1.30383e-05
4.92322,-2.63773
1.96613,3.46652
-2.65839e-06,-1.30554e-05
4.93317,-2.62129
4.93324,-2.5883
0.542129,2.45282
4.91397,-2.56543
0.548641,2.47793
4.89982,-2.55682
0.552664,2.49683
4.86416,-2.54263
4.81935,-2.53138
4.79488,-2.52666
4.74482,-2.51782
-0.204042,1.89174
5.61169,-1.98957
5.60354,-1.98054
-3.0254e-06,-1.45846e-05
4.80256,2.78841
5.59025,-1.97097
5.56093,-1.96706
5.5433,-1.96625
-0.181527,1.68899
5.5054,-1.96623
1.88545,-4.14371
-0.182042,1.7338
5.46424,-1.96818
2.00792,-4.23774
-0.182275,1.7581
5.44206,-1.97016
6.18965,-1.51494
2.04269,-4.33357
6.59606,-1.48924
5.39365,-1.9766
6.17776,-1.5251
2.11227,-4.52857
4.21917,3.30657
6.90876,-1.55952
6.15333,-1.53879
2.17651,-4.73583
-3.261e-06,-1.56537e-05
4.17469,3.30179
7.07332,-1.59595
6.139,-1.54592
2.20047,-4.84277
4.07032,3.26965
7.40751,-1.66999
6.10019,-1.56514
2.38041,-4.73884
7.73996,-1.75521
6.05831,-1.58615
2.43865,-4.92592
6.03741,-1.59668
2.46721,-5.01979
-3.39456e-06,-1.6243e-05
5.99567,-1.61788
2.52372,-5.20855
5.95351,-1.63938
2.5802,-5.3995
5.93234,-1.6502
2.60841,-5.49512
2.66478,-5.68638
3.71551,4.10908
2.72114,-5.87773
3.71551,4.10908
2.74931,-5.97342
3.71518,4.09881
2.80566,-6.1648
-0.314008,1.4504
3.71455,4.05385
-0.363122,1.49239
3.71525,4.02558
-0.387431,1.52342
3.72069,3.96534
3.72994,3.90161
3.53336,-3.86228
3.73547,3.86888
3.52855,-3.85358
3.74811,3.80193
3.73068,-3.6584
3.76427,3.73216
3.01876,4.32775
3.77357,3.69634
3.01731,4.32887
3.01373,4.33164
3.03542,4.349
3.05327,4.36364
4.26688,-3.29941
3.09541,4.40062
2.54083,4.10509
-3.99676e-06,-1.91023e-05
2.54108,4.11584
2.55117,4.15202
2.5708,4.2021
-4.09479e-06,-1.95739e-05
2.23158,3.80851
2.23604,3.81393
4.91076,-2.68126
2.24495,3.82477
1.93145,3.53442
4.96946,-2.57465
4.9477,-2.57567
6.32334,1.22118
4.93037,-2.57827
6.32334,1.22118
1.69848,3.39743
4.88858,-2.58818
4.84068,-2.60218
4.81496,-2.61027
4.76299,-2.62685
6.16958,1.44125
4.71069,-2.64373
6.21498,1.44402
6.24019,1.44493
-4.40685e-06,-2.10073e-05
6.29179,1.44593
6.34756,1.44449
5.65772,1.932
6.37653,1.44308
5.60924,1.95066
6.27018,-1.41894
5.63117,1.92246
6.2572,-1.41985
5.66101,1.88548
6.20066,-1.42629
5.67815,1.86479
6.16545,-1.43373
5.71418,1.82136
6.09262,-1.45022
5.75208,1.77596
6.01788,-1.4679
5.77136,1.75292
5.98013,-1.47698
0.358952,2.26138
5.90429,-1.49549
-4.82068e-06,-2.28324e-05
5.8286,-1.51421
5.79074,-1.52359
0.192169,2.18409
0.209875,-1.71143
0.0806184,2.047
0.0536696,2.06046
-0.0595184,1.95135
4.58181,3.08139
-0.1555,1.85309
-0.187028,1.85467
4.59768,3.07016
-0.247847,1.86584
4.63379,3.044
-0.307207,1.88494
4.68064,3.00932
-0.336297,1.89724
4.70603,2.99021
-0.393451,1.92664
4.75916,2.94974
-0.45033,1.95935
4.81456,2.90708
2.53347,-4.48226
-0.478727,1.97591
4.84315,2.88486
2.60961,-4.57499
4.10532,3.61397
-0.535381,2.0097
4.902,2.83877
4.10042,3.60648
2.79601,-4.75871
4.09429,3.596
-5.25884e-06,-2.47265e-05
2.87078,-4.85094
4.09312,3.58788
7.84934,0.0321253
3.02257,-5.04036
4.09528,3.56486
7.98029,0.292076
2.09712,-3.88405
7.97606,0.312858
2.0912,-3.87573
2.61069,4.67881
2.08618,-3.86873
2.55244,4.69182
2.08209,-3.86308
2.55216,4.69188
7.88217,-0.0120202
2.07531,-3.85423
2.5568,4.69891
3.26338,-4.5192
7.8652,-0.0739019
2.07149,-3.84958
2.5667,4.71283
3.30222,-4.46437
7.83764,-0.147654
2.063,-3.83985
3.30444,-4.465
7.83146,-0.187932
2.05338,-3.82955
