1,0
1,0
1,0
0,0
1,0
1,0
0,1
2,0
1,0
0,0
2,0
0,0
1,0
2,0
0,0
1,0
0,0
3,0
1,0
0,0
1,0
1,0
2,0
0,0
1,0
2,0
0,0
1,0
2,0
1,0
2,0
0,0
2,0
0,0
3,0
1,1
0,3
1,1
3,0
1,1
2,1
2,1
4,0
4,4
3,1
2,1
3,0
1,0
3,0
2,0
2,0
2,0
3,0
2,0
2,0
2,0
3,0
3,0
2,0
2,0
2,0
2,0
4,2
3,6
3,3
4,2
3,7
2,0
3,0
3,0
3,1
5,0
2,7
3,4
3,2
3,1
2,3
5,2
6,3
9,1
10,1
4,5
3,4
3,10
3,7
2,4
0,1
0,2
0,1
0,0
0,0
0,0
2,1
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,5
5,5
7,8
2,1
2,0
2,0
1,0
0,0
1,0
0,0
1,0
1,0
0,0
1,0
0,0
0,0
1,0
0,0
1,0
0,0
1,0
0,0
0,0
1,0
0,0
0,0
1,0
2,0
1,0
2,0
0,0
2,0
1,0
1,3
1,1
2,0
0,0
1,0
2,0
0,0
3,0
3,0
1,0
3,0
2,0
4,0
2,0
1,2
2,7
2,2
3,0
2,0
2,0
2,0
2,0
2,1
2,0
1,0
2,0
2,0
3,0
2,0
2,0
1,0
1,2
3,3
1,5
3,1
1,0
2,0
1,0
2,0
3,1
3,0
2,0
3,0
4,0
3,0
2,0
3,3
3,2
2,0
2,0
3,0
5,0
3,0
4,0
5,0
3,0
3,11
4,0
2,0
4,0
2,0
3,0
3,0
3,0
3,2
3,0
3,0
4,0
5,1
3,1
5,1
5,0
4,1
5,0
5,1
5,1
3,1
5,4
4,0
7,1
4,1
6,0
6,2
6,3
5,2
4,2
7,1
8,1
6,1
11,1
15,8
9,25
11,16
12,0
9,1
12,6
8,1
11,3
13,6
8,1
10,0
10,0
9,0
14,0
13,4
14,3
14,2
20,1
25,3
17,7
21,2
20,7
16,6
11,1
9,1
7,1
4,0
9,5
4,0
6,0
6,1
7,3
11,0
3,1
3,0
5,0
4,1
4,3
3,6
4,0
3,0
5,1
3,0
4,0
5,0
4,0
4,0
3,0
5,0
3,0
4,1
3,2
4,6
4,2
12,0
19,0
11,0
7,1
27,12
14,7
12,5
6,1
7,1
7,8
6,5
5,0
5,0
5,1
7,2
4,4
4,6
3,5
3,4
5,2
5,5
7,6
10,4
9,2
7,0
11,0
8,0
6,1
8,0
7,0
6,0
6,0
7,1
7,0
6,0
9,0
8,7
7,4
11,1
6,12
4,2
4,0
3,0
5,1
2,0
5,0
4,0
3,0
3,0
4,1
4,1
3,6
5,3
3,0
4,0
1,0
2,0
3,9
2,0
2,0
3,0
2,0
3,0
2,0
1,0
4,0
1,0
3,0
2,0
2,0
3,0
1,0
1,1
3,0
3,0
2,0
3,0
1,0
1,0
2,0
1,0
4,0
